#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature
11,Do You Want To Know A Secret - Remastered 2009,The Beatles,64,124,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Please Please Me (Remastered),22/03/1963,01:57,67,35,61,0,61,0,30,-12,E Major,4
12,A Taste Of Honey - Remastered 2009,The Beatles,49,101,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Please Please Me (Remastered),22/03/1963,02:03,42,37,70,0,41,0,10,-11,C♯/D♭ Minor,3
13,There's A Place - Remastered 2009,The Beatles,50,141,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Please Please Me (Remastered),22/03/1963,01:50,46,58,63,0,93,0,10,-10,E Major,4
14,Twist And Shout - Remastered 2009,The Beatles,79,125,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Please Please Me (Remastered),22/03/1963,02:35,48,85,64,0,94,0,0,-9,D Major,4
15,From Me To You - Mono Version / Remastered 2009,The Beatles,52,136,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,01:57,55,77,60,0,97,0,10,-6,C Major,4
16,Thank You Girl - Remastered 2009,The Beatles,39,138,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,02:03,55,71,45,0,97,0,10,-10,D Major,4
17,She Loves You - Mono Version / Remastered 2009,The Beatles,60,150,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,02:22,31,90,39,0,90,0,10,-5,G Major,4
18,I'll Get You - Remastered 2009,The Beatles,41,126,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,02:06,65,75,62,0,96,0,20,-7,A Major,4
19,It Won't Be Long - Remastered 2009,The Beatles,52,133,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:13,47,67,28,0,86,0,20,-9,E Major,4
20,All I've Got To Do - Remastered 2009,The Beatles,53,119,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:02,49,58,22,0,88,0,0,-10,C♯/D♭ Minor,4
21,All My Loving - Remastered 2009,The Beatles,71,78,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:07,42,56,21,0,90,0,30,-9,C♯/D♭ Minor,4
22,Don't Bother Me - Remastered 2009,The Beatles,51,170,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:28,37,72,55,0,92,0,30,-10,D Major,4
23,Little Child - Remastered 2009,The Beatles,44,76,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,01:46,53,86,29,0,89,0,30,-9,A Major,4
24,Till There Was You - Remastered 2009,The Beatles,64,122,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:13,73,34,79,0,65,0,10,-14,F Major,4
25,Please Mister Postman - Remastered 2009,The Beatles,56,123,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:34,55,64,68,0,96,0,30,-9,A Major,4
26,Roll Over Beethoven - Remastered 2009,The Beatles,54,161,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:45,35,75,29,0,97,0,10,-9,D Major,4
27,Hold Me Tight - Remastered 2009,The Beatles,49,136,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:31,54,74,66,0,96,0,20,-10,F Major,4
28,You Really Got A Hold On Me - Remastered 2009,The Beatles,53,78,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,03:01,37,39,53,0,69,0,20,-9,A Major,4
29,I Wanna Be Your Man - Remastered 2009,The Beatles,48,99,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,01:59,55,91,48,0,68,0,20,-8,A Major,4
30,Devil In Her Heart - Remastered 2009,The Beatles,48,121,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:26,62,62,23,0,97,0,0,-9,G Major,4
31,Not A Second Time - Remastered 2009,The Beatles,47,125,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:06,47,82,21,0,96,0,50,-10,G Major,4
32,Money (That's What I Want) - Remastered 2009,The Beatles,49,129,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",With The Beatles (Remastered),22/11/1963,02:49,55,85,43,0,92,0,20,-8,B Minor,1
33,I Want To Hold Your Hand - Remastered 2009,The Beatles,67,131,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,02:26,50,70,53,0,94,0,30,-7,G Major,4
34,This Boy - Remastered 2009,The Beatles,55,110,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,02:16,66,34,21,0,70,0,10,-12,D Major,3
35,A Hard Day's Night - Remastered 2009,The Beatles,70,139,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:34,59,81,14,0,80,0,10,-6,C Major,4
36,I Should Have Known Better - Remastered 2009,The Beatles,58,131,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:43,68,44,26,0,91,0,10,-8,G Major,4
37,If I Fell - Remastered 2009,The Beatles,65,108,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:19,67,31,68,0,57,0,0,-9,D Major,4
38,I'm Happy Just To Dance With You - Remastered 2009,The Beatles,55,132,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,01:56,66,54,14,0,89,0,0,-8,F#/G♭ Minor,4
39,And I Love Her - Remastered 2009,The Beatles,73,113,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:29,77,33,64,0,64,0,0,-11,C♯/D♭ Minor,4
40,Tell Me Why - Remastered 2009,The Beatles,50,151,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:08,27,69,59,0,80,0,30,-6,B Minor,3
41,Can't Buy Me Love - Remastered 2009,The Beatles,68,171,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:11,48,68,28,0,84,0,30,-6,C Major,4
42,Any Time At All - Remastered 2009,The Beatles,50,141,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:11,61,72,37,0,74,0,40,-7,D Major,4
43,I'll Cry Instead - Remastered 2009,The Beatles,47,97,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,01:45,64,73,9,0,96,0,20,-7,G Major,4
44,Things We Said Today - Remastered 2009,The Beatles,54,137,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:35,55,57,24,0,52,0,10,-8,D Minor,4
45,When I Get Home - Remastered 2009,The Beatles,46,125,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:16,57,79,38,0,64,0,30,-6,A Minor,4
46,You Can't Do That - Remastered 2009,The Beatles,50,129,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:34,61,79,37,0,96,0,30,-6,C Major,4
47,I'll Be Back - Remastered 2009,The Beatles,51,124,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",A Hard Day's Night (Remastered),10/07/1964,02:24,72,53,74,0,64,0,10,-7,A Major,4
48,I Feel Fine - Remastered 2009,The Beatles,57,90,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,02:20,59,81,34,0,80,0,40,-7,G Major,4
49,She's A Woman - Remastered 2009,The Beatles,43,89,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,03:02,72,51,37,0,96,0,0,-9,A Major,4
50,No Reply - Remastered 2009,The Beatles,53,124,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:16,72,59,67,0,87,0,10,-10,C Major,4
51,I'm A Loser - Remastered 2009,The Beatles,49,90,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:30,49,63,57,0,86,0,20,-8,G Major,4
52,Baby's In Black - Remastered 2009,The Beatles,47,203,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:04,37,60,43,0,88,0,10,-8,A Major,3
53,Rock And Roll Music - Remastered 2009,The Beatles,54,167,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:31,46,92,57,0,97,0,30,-6,A Major,4
54,I'll Follow The Sun - Remastered 2009,The Beatles,67,134,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,01:48,69,31,79,0,63,0,10,-10,C Major,4
55,Mr Moonlight - Remastered 2009,The Beatles,46,126,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:38,63,42,80,0,59,0,10,-9,F#/G♭ Major,5
56,Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,The Beatles,45,131,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:38,59,72,61,0,92,0,80,-7,G Major,4
57,Eight Days A Week - Remastered 2009,The Beatles,67,138,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:43,65,58,41,0,74,0,10,-8,A Major,4
58,Words Of Love - Remastered 2009,The Beatles,50,122,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:04,55,53,32,72,85,0,10,-10,A Major,4
59,Honey Don't - Remastered 2009,The Beatles,44,162,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:57,63,55,47,0,74,0,0,-11,E Major,4
60,Every Little Thing - Remastered 2009,The Beatles,46,123,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:03,74,49,49,0,68,0,10,-9,D Major,4
61,I Don't Want To Spoil The Party - Remastered 2009,The Beatles,45,95,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:34,53,67,45,0,89,0,10,-7,G Major,4
62,What You're Doing - Remastered 2009,The Beatles,46,130,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:30,70,53,30,0,83,0,0,-8,D Major,4
63,Everybody's Trying To Be My Baby - Remastered 2009,The Beatles,44,85,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Beatles For Sale (Remastered),04/12/1964,02:26,54,81,47,0,94,0,10,-7,E Major,4
64,Yes It Is - Remastered 2009,The Beatles,44,133,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,02:42,41,33,64,0,43,0,10,-8,E Major,4
65,I'm Down - Remastered 2009,The Beatles,43,82,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,02:33,44,81,56,0,94,0,70,-8,G Major,4
66,Help! - Remastered 2009,The Beatles,72,95,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:19,53,73,19,0,76,0,10,-8,F#/G♭ Minor,4
67,The Night Before - Remastered 2009,The Beatles,55,84,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:34,46,76,5,0,63,0,20,-7,D Major,4
68,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,71,184,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:09,40,39,21,0,38,0,10,-9,G Major,3
69,I Need You - Remastered 2009,The Beatles,56,136,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:28,60,49,28,0,64,0,10,-9,A Major,4
70,Another Girl - Remastered 2009,The Beatles,51,89,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:05,52,64,24,0,82,0,30,-7,A Major,4
71,You're Going To Lose That Girl - Remastered 2009,The Beatles,55,132,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:18,53,66,35,0,82,0,20,-8,E Major,4
72,Ticket To Ride - Remastered 2009,The Beatles,67,123,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,03:09,52,85,5,0,75,0,20,-7,A Major,4
73,Act Naturally - Remastered 2009,The Beatles,51,93,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:30,70,45,37,0,94,0,10,-10,G Major,4
74,It's Only Love - Remastered 2009,The Beatles,54,113,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,01:56,63,55,22,0,69,0,0,-8,C Major,3
75,You Like Me Too Much - Remastered 2009,The Beatles,49,88,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:36,56,57,42,0,90,0,10,-8,G Major,4
76,Tell Me What You See - Remastered 2009,The Beatles,48,137,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:37,59,80,6,0,70,0,10,-8,G Major,4
77,I've Just Seen A Face - Remastered 2009,The Beatles,64,120,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:05,65,56,72,0,91,0,10,-9,A Major,3
78,Yesterday - Remastered 2009,The Beatles,78,97,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:05,33,18,88,0,32,0,0,-12,F Major,4
79,Dizzy Miss Lizzy - Remastered 2009,The Beatles,48,136,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Help! (Remastered),06/08/1965,02:56,37,93,12,0,92,0,10,-7,A Major,4
80,Drive My Car - Remastered 2009,The Beatles,67,122,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:28,75,57,2,0,82,0,30,-9,D Major,4
81,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,73,177,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:04,43,37,18,0,65,0,10,-12,E Major,3
82,You Won't See Me - Remastered 2009,The Beatles,56,116,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,03:19,49,54,14,0,47,0,0,-9,A Major,4
83,Nowhere Man - Remastered 2009,The Beatles,66,121,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:43,53,62,1,0,69,0,10,-10,E Major,4
84,Think For Yourself - Remastered 2009,The Beatles,55,131,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:18,53,57,1,0,80,0,0,-10,C Major,4
85,The Word - Remastered 2009,The Beatles,54,121,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:43,59,64,1,0,79,0,0,-10,C Major,4
86,Michelle - Remastered 2009,The Beatles,69,117,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:42,58,29,65,0,67,0,10,-13,F Minor,4
87,What Goes On - Remastered 2009,The Beatles,53,97,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:48,67,78,2,0,77,0,0,-10,E Major,4
88,Girl - Remastered 2009,The Beatles,65,97,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:31,70,29,59,0,89,0,10,-13,F Minor,4
89,I'm Looking Through You - Remastered 2009,The Beatles,59,86,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:26,67,50,1,0,77,0,0,-11,C♯/D♭ Major,4
90,In My Life - Remastered 2009,The Beatles,77,103,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:26,69,44,45,0,44,0,10,-11,A Major,4
91,Wait - Remastered 2009,The Beatles,54,127,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:14,55,49,2,0,66,0,10,-11,F#/G♭ Minor,4
92,If I Needed Someone - Remastered 2009,The Beatles,55,127,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:22,49,76,1,0,80,0,10,-9,A Major,4
93,Run For Your Life - Remastered 2009,The Beatles,54,177,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Rubber Soul (Remastered),03/12/1965,02:21,56,71,1,0,82,10,0,-9,D Major,4
94,We Can Work It Out - Remastered 2009,The Beatles,57,106,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,02:16,38,61,11,0,74,0,10,-10,D Major,4
95,Day Tripper - Remastered 2009,The Beatles,61,138,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,02:49,64,72,12,0,70,0,10,-11,F#/G♭ Minor,4
96,Paperback Writer - Remastered 2009,The Beatles,51,157,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",The Beatles 1962 - 1966 (Remastered),01/04/1973,02:19,50,69,18,0,81,0,50,-9,G Major,4
97,Rain - Remastered 2009,The Beatles,50,107,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Past Masters (Vols. 1 & 2 / Remastered),07/03/1988,03:01,23,69,0,90,54,0,40,-8,C Major,4
98,Taxman - Remastered 2009,The Beatles,58,134,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Revolver (Remastered),05/08/1966,02:38,47,60,1,0,78,0,30,-8,G Major,4
99,Eleanor Rigby - Remastered 2009,The Beatles,70,138,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Revolver (Remastered),05/08/1966,02:06,58,28,94,0,81,0,30,-9,E Minor,4
100,I'm Only Sleeping - Remastered 2009,The Beatles,59,103,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","Folk/Acoustic, Rock",Revolver (Remastered),05/08/1966,03:00,49,47,21,0,70,0,20,-10,G#/A♭ Minor,4
